"FID","Plot","Row","Column","Date","Species","Seedlot","TreeID","Height","Diameter","Condition","Dmg.Agent","Dmg.Severity","Comments"
"FID15",7,6,5,2019-10-22,"Fdi","A",32,12.438400122337,11.6565388068557,"Good",NA,NA,NA
"FID15",7,6,4,2019-10-22,"Fdi","A",33,23.9496655017138,8.74247316271067,"Good",NA,NA,NA
"FID15",7,6,3,2019-10-22,"Fdi","A",34,12.4954368500039,11.8637600028887,"Good",NA,NA,NA
"FID15",7,6,2,2019-10-22,"Fdi","A",35,15.9822276420891,7.66752270236611,"Good",NA,NA,NA
"FID15",7,6,1,2019-10-22,"Fdi","A",36,NA,NA,"Missing",NA,NA,NA
"FID15",8,1,1,2019-10-22,"Fdi","B",1,15.8272723760456,8.92923385929316,"Good",NA,NA,NA
"FID15",8,1,2,2019-10-22,"Fdi","B",2,28.724075560458,9.29325351584703,"Good",NA,NA,NA
"FID15",8,1,3,2019-10-22,"Fdi","B",3,19.7172733861953,8.37355139199644,"Good",NA,NA,NA
"FID15",8,1,4,2019-10-22,"Fdi","B",4,24.097652612254,5.81284677237272,"Fair",NA,NA,NA
"FID15",8,1,5,2019-10-22,"Fdi","B",5,27.6373660983518,13.9840371627361,"Good",NA,NA,NA
"FID15",8,1,6,2019-10-22,"Fdi","B",6,19.9604394799098,6.79058123473078,"Good",NA,NA,NA
"FID15",8,2,6,2019-10-22,"Fdi","B",7,27.5061043631285,6.90779982600361,"Good",NA,NA,NA
"FID15",8,2,5,2019-10-22,"Fdi","B",8,10.6279018707573,5.32946256455034,"Good",NA,NA,NA
"FID15",8,2,4,2019-10-22,"Fdi","B",9,22.9811884602532,9.07197643537074,"Fair",NA,NA,NA
"FID15",8,2,3,2019-10-22,"Fdi","B",10,24.4375101244077,6.99252123944461,"Good",NA,NA,NA
"FID15",8,2,2,2019-10-22,"Fdi","B",11,NA,NA,"Missing",NA,NA,NA
"FID15",8,2,1,2019-10-22,"Fdi","B",12,28.6218085279688,11.0712905619293,"Good",NA,NA,NA
"FID15",8,3,1,2019-10-22,"Fdi","B",13,28.3219258813187,10.4160454571247,"Good",NA,NA,NA
"FID15",8,3,2,2019-10-22,"Fdi","B",14,28.3119772421196,8.55150604154915,"Good",NA,NA,NA
"FID15",8,3,3,2019-10-22,"Fdi","B",15,11.2244305806234,10.2116606188938,"Good",NA,NA,NA
"FID15",8,3,4,2019-10-22,"Fdi","B",16,28.102419860661,13.4353181766346,"Good",NA,NA,NA
"FID15",8,3,5,2019-10-22,"Fdi","B",17,22.3162747872993,16.700003429316,"Good",NA,NA,NA
"FID15",8,3,6,2019-10-22,"Fdi","B",18,21.8546609021723,6.60620271973312,"Poor",NA,NA,NA
"FID15",8,4,6,2019-10-22,"Fdi","B",19,24.7820035694167,9.97663824819028,"Good",NA,NA,NA
"FID15",8,4,5,2019-10-22,"Fdi","B",20,19.6435012109578,9.36432734690607,"Good",NA,NA,NA
"FID15",8,4,4,2019-10-22,"Fdi","B",21,28.6851176293567,13.7062339549884,"Good",NA,NA,NA
"FID15",8,4,3,2019-10-22,"Fdi","B",22,NA,NA,"Missing",NA,NA,NA
"FID15",8,4,2,2019-10-22,"Fdi","B",23,11.2213549995795,5.45392910204828,"Poor",NA,NA,NA
"FID15",8,4,1,2019-10-22,"Fdi","B",24,12.298029800877,5.51790261175483,"Good",NA,NA,NA
"FID15",8,5,1,2019-10-22,"Fdi","B",25,28.3448576740921,5.10947524942458,"Fair",NA,NA,NA
"FID15",8,5,2,2019-10-22,"Fdi","B",26,28.0863190069795,12.8566360129043,"Fair",NA,NA,NA
"FID15",8,5,3,2019-10-22,"Fdi","B",27,29.2939175758511,14.6797471484169,"Good",NA,NA,NA
"FID15",8,5,4,2019-10-22,"Fdi","B",28,13.0512105906382,9.39879322983325,"Good",NA,NA,NA
"FID15",8,5,5,2019-10-22,"Fdi","B",29,20.7948659360409,9.36129201110452,"Good",NA,NA,NA
"FID15",8,5,6,2019-10-22,"Fdi","B",30,29.98298864346,15.0288626048714,"Moribund",NA,NA,NA
"FID15",8,6,6,2019-10-22,"Fdi","B",31,22.7052694838494,12.5230865273625,"Good",NA,NA,NA
"FID15",8,6,5,2019-10-22,"Fdi","B",32,26.4284635754302,10.782247107476,"Good",NA,NA,NA
"FID15",8,6,4,2019-10-22,"Fdi","B",33,11.762562324293,7.25073200836778,"Good",NA,NA,NA
"FID15",8,6,3,2019-10-22,"Fdi","B",34,12.5586014380679,12.956869032234,"Fair",NA,NA,NA
"FID15",8,6,2,2019-10-22,"Fdi","B",35,26.4457016298547,11.8680260619149,"Good",NA,NA,NA
"FID15",8,6,1,2019-10-22,"Fdi","B",36,12.5336305098608,16.8015123670921,"Good",NA,NA,NA
"FID15",9,1,1,2019-10-22,"Fdi","C",1,25.1984323468059,9.20817213039845,"Good",NA,NA,NA
"FID15",9,1,2,2019-10-22,"Fdi","C",2,NA,NA,"Missing",NA,NA,NA
"FID15",9,1,3,2019-10-22,"Fdi","C",3,25.7423941744491,14.7639736160636,"Good",NA,NA,NA
"FID15",9,1,4,2019-10-22,"Fdi","C",4,29.0747368242592,13.8232430908829,"Good",NA,NA,NA
"FID15",9,1,5,2019-10-22,"Fdi","C",5,27.3425455531105,7.65210902225226,"Good",NA,NA,NA
"FID15",9,1,6,2019-10-22,"Fdi","C",6,17.3127510072663,11.9066970003769,"Good",NA,NA,NA
"FID15",9,2,6,2019-10-22,"Fdi","C",7,18.9174239430577,14.1982978917658,"Good",NA,NA,NA
"FID15",9,2,5,2019-10-22,"Fdi","C",8,21.07898210641,13.907804094255,"Good",NA,NA,NA
"FID15",9,2,4,2019-10-22,"Fdi","C",9,27.3223065491766,13.1090045534074,"Good",NA,NA,NA
"FID15",9,2,3,2019-10-22,"Fdi","C",10,18.70744577609,10.8439540276304,"Good",NA,NA,NA
"FID15",9,2,2,2019-10-22,"Fdi","C",11,12.5083606131375,7.97255834471434,"Good",NA,NA,NA
"FID15",9,2,1,2019-10-22,"Fdi","C",12,15.9036480076611,7.78596343100071,"Moribund",NA,NA,NA
"FID15",9,3,1,2019-10-22,"Fdi","C",13,18.4355518734083,13.3985477006063,"Good",NA,NA,NA
"FID15",9,3,2,2019-10-22,"Fdi","C",14,25.267814444378,7.49585075024515,"Good",NA,NA,NA
"FID15",9,3,3,2019-10-22,"Fdi","C",15,26.5152341127396,14.4738340992481,"Fair",NA,NA,NA
"FID15",9,3,4,2019-10-22,"Fdi","C",16,20.3395011974499,9.40635637193918,"Good",NA,NA,NA
"FID15",9,3,5,2019-10-22,"Fdi","C",17,10.1180959912017,7.64944706112146,"Good",NA,NA,NA
"FID15",9,3,6,2019-10-22,"Fdi","C",18,19.9597793770954,15.3450621152297,"Good",NA,NA,NA
"FID15",9,4,6,2019-10-22,"Fdi","C",19,10.419843243435,7.11984452791512,"Good",NA,NA,NA
"FID15",9,4,5,2019-10-22,"Fdi","C",20,10.1307460572571,16.7442247215658,"Good",NA,NA,NA
"FID15",9,4,4,2019-10-22,"Fdi","C",21,13.4781065583229,13.1061465395615,"Good",NA,NA,NA
"FID15",9,4,3,2019-10-22,"Fdi","C",22,22.8647683933377,9.55884538032115,"Good",NA,NA,NA
"FID15",9,4,2,2019-10-22,"Fdi","C",23,20.5810023378581,15.214402991347,"Dead",NA,NA,NA
"FID15",9,4,1,2019-10-22,"Fdi","C",24,28.6566639086232,8.60142903123051,"Dead",NA,NA,NA
"FID15",9,5,1,2019-10-22,"Fdi","C",25,16.4706820389256,15.0886164689437,"Good",NA,NA,NA
"FID15",9,5,2,2019-10-22,"Fdi","C",26,11.8037535902113,9.0187708241865,"Poor",NA,NA,NA
"FID15",9,5,3,2019-10-22,"Fdi","C",27,23.6938953213394,7.81055683176965,"Good",NA,NA,NA
"FID15",9,5,4,2019-10-22,"Fdi","C",28,21.3894850946963,5.35308348014951,"Good",NA,NA,NA
"FID15",9,5,5,2019-10-22,"Fdi","C",29,11.3108351686969,13.853729872033,"Poor",NA,NA,NA
"FID15",9,5,6,2019-10-22,"Fdi","C",30,22.9223570227623,12.8272225037217,"Good",NA,NA,NA
"FID15",9,6,6,2019-10-22,"Fdi","C",31,19.9936239607632,8.77232458163053,"Good",NA,NA,NA
"FID15",9,6,5,2019-10-22,"Fdi","C",32,18.3487350167707,9.34663561638445,"Fair",NA,NA,NA
"FID15",9,6,4,2019-10-22,"Fdi","C",33,29.7010657936335,8.35325129702687,"Good",NA,NA,NA
"FID15",9,6,3,2019-10-22,"Fdi","C",34,29.467989327386,16.1562553923577,"Good",NA,NA,NA
"FID15",9,6,2,2019-10-22,"Fdi","C",35,29.0745517285541,10.6772446902469,"Good",NA,NA,NA
"FID15",9,6,1,2019-10-22,"Fdi","C",36,21.8390809884295,5.86330413632095,"Poor",NA,NA,NA
"FID15",10,1,1,2019-10-22,"Lw","A",1,19.5353602990508,8.85030324850231,"Good",NA,NA,NA
"FID15",10,1,2,2019-10-22,"Lw","A",2,23.5943997977301,5.0072987601161,"Good",NA,NA,NA
"FID15",10,1,3,2019-10-22,"Lw","A",3,11.1716721812263,16.9611196313053,"Good",NA,NA,NA
"FID15",10,1,4,2019-10-22,"Lw","A",4,19.521615030244,11.5708158928901,"Dead",NA,NA,NA
"FID15",10,1,5,2019-10-22,"Lw","A",5,19.2953999526799,9.93583022337407,"Good",NA,NA,NA
"FID15",10,1,6,2019-10-22,"Lw","A",6,25.3615647740662,6.3569279788062,"Good",NA,NA,NA
"FID15",10,2,6,2019-10-22,"Lw","A",7,18.8243576651439,13.0386205418035,"Good",NA,NA,NA
"FID15",10,2,5,2019-10-22,"Lw","A",8,19.2334114992991,6.91658214945346,"Good",NA,NA,NA
"FID15",10,2,4,2019-10-22,"Lw","A",9,16.1820266861469,11.097261050716,"Good",NA,NA,NA
"FID15",10,2,3,2019-10-22,"Lw","A",10,29.0977986669168,9.06969163753092,"Good",NA,NA,NA
"FID15",10,2,2,2019-10-22,"Lw","A",11,11.9428184861317,15.5842585368082,"Poor",NA,NA,NA
"FID15",10,2,1,2019-10-22,"Lw","A",12,27.4189950991422,9.66361202858388,"Good",NA,NA,NA
"FID15",10,3,1,2019-10-22,"Lw","A",13,21.5205286163837,5.33668102603406,"Good",NA,NA,NA
"FID15",10,3,2,2019-10-22,"Lw","A",14,18.0158691108227,13.6490522539243,"Good",NA,NA,NA
"FID15",10,3,3,2019-10-22,"Lw","A",15,26.3162356102839,10.9116959851235,"Good",NA,NA,NA
"FID15",10,3,4,2019-10-22,"Lw","A",16,15.6572457076982,10.9361705919728,"Good",NA,NA,NA
"FID15",10,3,5,2019-10-22,"Lw","A",17,17.1563066076487,5.51335979346186,"Good",NA,NA,NA
"FID15",10,3,6,2019-10-22,"Lw","A",18,26.8987824348733,11.1270349957049,"Good",NA,NA,NA
"FID15",10,4,6,2019-10-22,"Lw","A",19,17.7121535781771,10.0060210125521,"Good",NA,NA,NA
"FID15",10,4,5,2019-10-22,"Lw","A",20,28.1485025351867,6.80736948549747,"Good",NA,NA,NA
"FID15",10,4,4,2019-10-22,"Lw","A",21,25.1425961218774,13.2536684796214,"Good",NA,NA,NA
"FID15",10,4,3,2019-10-22,"Lw","A",22,16.9973289873451,14.8013700917363,"Good",NA,NA,NA
"FID15",10,4,2,2019-10-22,"Lw","A",23,16.1468684207648,9.8291078004986,"Good",NA,NA,NA
"FID15",10,4,1,2019-10-22,"Lw","A",24,10.2175444224849,13.5247357329354,"Good",NA,NA,NA
"FID15",10,5,1,2019-10-22,"Lw","A",25,NA,NA,"Missing",NA,NA,NA
"FID15",10,5,2,2019-10-22,"Lw","A",26,29.2263363627717,5.16082320455462,"Dead",NA,NA,NA
"FID15",10,5,3,2019-10-22,"Lw","A",27,23.5833155037835,10.8931073909625,"Good",NA,NA,NA
"FID15",10,5,4,2019-10-22,"Lw","A",28,23.8127447478473,12.4421919556335,"Fair",NA,NA,NA
"FID15",10,5,5,2019-10-22,"Lw","A",29,14.4137142878026,7.58894094917923,"Good",NA,NA,NA
"FID15",10,5,6,2019-10-22,"Lw","A",30,29.396455893293,6.42970031313598,"Good",NA,NA,NA
"FID15",10,6,6,2019-10-22,"Lw","A",31,23.7869450543076,13.2609283812344,"Good",NA,NA,NA
"FID15",10,6,5,2019-10-22,"Lw","A",32,22.9238671949133,11.9485350856557,"Good",NA,NA,NA
"FID15",10,6,4,2019-10-22,"Lw","A",33,14.9121285742149,8.13836346752942,"Good",NA,NA,NA
"FID15",10,6,3,2019-10-22,"Lw","A",34,18.4093030169606,16.5801916448399,"Moribund",NA,NA,NA
"FID15",10,6,2,2019-10-22,"Lw","A",35,25.1297494629398,7.6324662277475,"Good",NA,NA,NA
"FID15",10,6,1,2019-10-22,"Lw","A",36,20.7282828027382,6.12825099937618,"Good",NA,NA,NA
"FID15",11,1,1,2019-10-22,"Lw","B",1,29.7830798244104,16.517324462533,"Good",NA,NA,NA
"FID15",11,1,2,2019-10-22,"Lw","B",2,NA,NA,"Missing",NA,NA,NA
"FID15",11,1,3,2019-10-22,"Lw","B",3,15.7406040001661,11.4234691234306,"Good",NA,NA,NA
"FID15",11,1,4,2019-10-22,"Lw","B",4,27.1876709768549,11.1654891138896,"Good",NA,NA,NA
"FID15",11,1,5,2019-10-22,"Lw","B",5,27.7832831814885,11.9885699329898,"Dead",NA,NA,NA
"FID15",11,1,6,2019-10-22,"Lw","B",6,12.2384837456048,7.19334079883993,"Good",NA,NA,NA
"FID15",11,2,6,2019-10-22,"Lw","B",7,17.3536222055554,8.97281904891133,"Good",NA,NA,NA
"FID15",11,2,5,2019-10-22,"Lw","B",8,27.5589968310669,10.5393125079572,"Good",NA,NA,NA
"FID15",11,2,4,2019-10-22,"Lw","B",9,26.9976813578978,16.804774385877,"Good",NA,NA,NA
"FID15",11,2,3,2019-10-22,"Lw","B",10,28.7706262618303,15.9287188462913,"Poor",NA,NA,NA
"FID15",11,2,2,2019-10-22,"Lw","B",11,26.4763285266235,16.607186768204,"Good",NA,NA,NA
"FID15",11,2,1,2019-10-22,"Lw","B",12,23.5138903278857,12.4976643268019,"Good",NA,NA,NA
"FID15",11,3,1,2019-10-22,"Lw","B",13,12.2802501544356,9.54130511917174,"Good",NA,NA,NA
"FID15",11,3,2,2019-10-22,"Lw","B",14,10.6485818326473,15.248320851475,"Good",NA,NA,NA
"FID15",11,3,3,2019-10-22,"Lw","B",15,20.0954524194822,15.6307641994208,"Good",NA,NA,NA
"FID15",11,3,4,2019-10-22,"Lw","B",16,20.7504376163706,7.82203921489418,"Good",NA,NA,NA
"FID15",11,3,5,2019-10-22,"Lw","B",17,26.5905548492447,10.4922624994069,"Good",NA,NA,NA
"FID15",11,3,6,2019-10-22,"Lw","B",18,17.3946964740753,13.8310424461961,"Good",NA,NA,NA
"FID15",11,4,6,2019-10-22,"Lw","B",19,11.8134281598032,13.0648394562304,"Good",NA,NA,NA
"FID15",11,4,5,2019-10-22,"Lw","B",20,24.9610361596569,16.1593636143953,"Dead",NA,NA,NA
"FID15",11,4,4,2019-10-22,"Lw","B",21,17.2423051344231,11.2165909036994,"Good",NA,NA,NA
"FID15",11,4,3,2019-10-22,"Lw","B",22,27.6465602312237,6.26935356948525,"Good",NA,NA,NA
"FID15",11,4,2,2019-10-22,"Lw","B",23,16.1991138383746,13.3125582085922,"Moribund",NA,NA,NA
"FID15",11,4,1,2019-10-22,"Lw","B",24,10.9382385341451,7.06342739332467,"Poor",NA,NA,NA
"FID15",11,5,1,2019-10-22,"Lw","B",25,29.9373289523646,5.84154192451388,"Fair",NA,NA,NA
"FID15",11,5,2,2019-10-22,"Lw","B",26,15.3337478591129,12.6874922048301,"Good",NA,NA,NA
"FID15",11,5,3,2019-10-22,"Lw","B",27,21.0083389561623,15.4748469255865,"Good",NA,NA,NA
"FID15",11,5,4,2019-10-22,"Lw","B",28,11.5765599301085,13.8513589389622,"Good",NA,NA,NA
"FID15",11,5,5,2019-10-22,"Lw","B",29,15.8374832384288,8.05712402239442,"Good",NA,NA,NA
"FID15",11,5,6,2019-10-22,"Lw","B",30,26.3655964750797,16.6121853776276,"Good",NA,NA,NA
"FID15",11,6,6,2019-10-22,"Lw","B",31,15.6657706294209,14.221684653312,"Good",NA,NA,NA
"FID15",11,6,5,2019-10-22,"Lw","B",32,15.7344762887806,8.85906296875328,"Good",NA,NA,NA
"FID15",11,6,4,2019-10-22,"Lw","B",33,NA,NA,"Missing",NA,NA,NA
"FID15",11,6,3,2019-10-22,"Lw","B",34,28.0392217962071,9.84925584215671,"Good",NA,NA,NA
"FID15",11,6,2,2019-10-22,"Lw","B",35,12.2430499875918,8.18880375195295,"Good",NA,NA,NA
"FID15",11,6,1,2019-10-22,"Lw","B",36,21.2449919059873,11.5723830098286,"Fair",NA,NA,NA
"FID15",12,1,1,2019-10-22,"Lw","C",1,14.8587185610086,11.0365703301504,"Good",NA,NA,NA
"FID15",12,1,2,2019-10-22,"Lw","C",2,21.2066212575883,9.98003881424665,"Good",NA,NA,NA
"FID15",12,1,3,2019-10-22,"Lw","C",3,27.6636756723747,6.66958802100271,"Dead",NA,NA,NA
"FID15",12,1,4,2019-10-22,"Lw","C",4,21.8007058370858,10.6357167996466,"Good",NA,NA,NA
"FID15",12,1,5,2019-10-22,"Lw","C",5,24.8122683772817,6.69293433707207,"Good",NA,NA,NA
"FID15",12,1,6,2019-10-22,"Lw","C",6,15.2050707489252,14.0516661936417,"Good",NA,NA,NA
"FID15",12,2,6,2019-10-22,"Lw","C",7,18.3801534259692,16.0189776020125,"Good",NA,NA,NA
"FID15",12,2,5,2019-10-22,"Lw","C",8,21.5846724063158,8.31981857307255,"Good",NA,NA,NA
"FID15",12,2,4,2019-10-22,"Lw","C",9,17.3737232480198,5.65192929375917,"Good",NA,NA,NA
"FID15",12,2,3,2019-10-22,"Lw","C",10,26.2517413357273,15.171390928328,"Good",NA,NA,NA
"FID15",12,2,2,2019-10-22,"Lw","C",11,25.6722446158528,12.1596554229036,"Good",NA,NA,NA
"FID15",12,2,1,2019-10-22,"Lw","C",12,10.7438830053434,15.2448522327468,"Good",NA,NA,NA
"FID15",12,3,1,2019-10-22,"Lw","C",13,NA,NA,"Missing",NA,NA,NA
"FID15",12,3,2,2019-10-22,"Lw","C",14,27.0427739946172,12.9533344088122,"Good",NA,NA,NA
"FID15",12,3,3,2019-10-22,"Lw","C",15,24.4325509434566,15.3406145488843,"Good",NA,NA,NA
"FID15",12,3,4,2019-10-22,"Lw","C",16,22.51340392977,12.1750155482441,"Good",NA,NA,NA
"FID15",12,3,5,2019-10-22,"Lw","C",17,20.8764498447999,15.2305842079222,"Poor",NA,NA,NA
"FID15",12,3,6,2019-10-22,"Lw","C",18,19.1857588849962,11.7191678117961,"Good",NA,NA,NA
"FID15",12,4,6,2019-10-22,"Lw","C",19,19.2777523864061,15.6527314018458,"Good",NA,NA,NA
"FID15",12,4,5,2019-10-22,"Lw","C",20,NA,NA,"Missing",NA,NA,NA
"FID15",12,4,4,2019-10-22,"Lw","C",21,24.8993144137785,9.55340183153749,"Good",NA,NA,NA
"FID15",12,4,3,2019-10-22,"Lw","C",22,22.2042254079133,12.6073566284031,"Good",NA,NA,NA
"FID15",12,4,2,2019-10-22,"Lw","C",23,29.7961119748652,7.76250358484685,"Good",NA,NA,NA
"FID15",12,4,1,2019-10-22,"Lw","C",24,18.3694850699976,16.7824798533693,"Good",NA,NA,NA
"FID15",12,5,1,2019-10-22,"Lw","C",25,29.9732227204368,10.6783056072891,"Good",NA,NA,NA
"FID15",12,5,2,2019-10-22,"Lw","C",26,21.5060102101415,7.74771834071726,"Good",NA,NA,NA
"FID15",12,5,3,2019-10-22,"Lw","C",27,13.2997605251148,14.929633799009,"Good",NA,NA,NA
"FID15",12,5,4,2019-10-22,"Lw","C",28,10.6742265634239,8.24780451878905,"Good",NA,NA,NA
"FID15",12,5,5,2019-10-22,"Lw","C",29,22.5954084424302,16.3590511027724,"Good",NA,NA,NA
"FID15",12,5,6,2019-10-22,"Lw","C",30,25.8013119874522,14.1641070945188,"Good",NA,NA,NA
"FID15",12,6,6,2019-10-22,"Lw","C",31,20.5650549195707,11.5826506875455,"Good",NA,NA,NA
"FID15",12,6,5,2019-10-22,"Lw","C",32,14.6601016353816,9.55778304394335,"Good",NA,NA,NA
"FID15",12,6,4,2019-10-22,"Lw","C",33,10.0054534478113,16.5534221259877,"Poor",NA,NA,NA
"FID15",12,6,3,2019-10-22,"Lw","C",34,21.2773392209783,7.83329719211906,"Good",NA,NA,NA
"FID15",12,6,2,2019-10-22,"Lw","C",35,24.4825069978833,14.9966247128323,"Good",NA,NA,NA
"FID15",12,6,1,2019-10-22,"Lw","C",36,22.4391380883753,13.9518190212548,"Moribund",NA,NA,NA
"FID15",13,1,1,2019-10-22,"Cw","A",1,18.3685228088871,12.3845613086596,"Moribund",NA,NA,NA
"FID15",13,1,2,2019-10-22,"Cw","A",2,26.71795562841,5.74222734943032,"Good",NA,NA,NA
"FID15",13,1,3,2019-10-22,"Cw","A",3,23.2187176402658,7.9825621265918,"Good",NA,NA,NA
"FID15",13,1,4,2019-10-22,"Cw","A",4,15.5024266801775,12.6974943131208,"Good",NA,NA,NA
"FID15",13,1,5,2019-10-22,"Cw","A",5,27.2990720067173,13.9224283304065,"Good",NA,NA,NA
"FID15",13,1,6,2019-10-22,"Cw","A",6,18.2392828678712,9.85250772442669,"Fair",NA,NA,NA
"FID15",13,2,6,2019-10-22,"Cw","A",7,10.6736312340945,15.9450761834159,"Good",NA,NA,NA
"FID15",13,2,5,2019-10-22,"Cw","A",8,27.2221391834319,8.13069036323577,"Good",NA,NA,NA
"FID15",13,2,4,2019-10-22,"Cw","A",9,11.9488734845072,9.80443367920816,"Good",NA,NA,NA
"FID15",13,2,3,2019-10-22,"Cw","A",10,16.6555231437087,14.3568272013217,"Good",NA,NA,NA
"FID15",13,2,2,2019-10-22,"Cw","A",11,23.2243751129135,15.742216443643,"Good",NA,NA,NA
"FID15",13,2,1,2019-10-22,"Cw","A",12,14.3302263924852,5.75558932963759,"Good",NA,NA,NA
"FID15",13,3,1,2019-10-22,"Cw","A",13,16.1501086922362,12.8509222008288,"Good",NA,NA,NA
"FID15",13,3,2,2019-10-22,"Cw","A",14,13.8737638248131,14.4576501753181,"Good",NA,NA,NA
"FID15",13,3,3,2019-10-22,"Cw","A",15,14.4432869227603,15.7095187231898,"Good",NA,NA,NA
"FID15",13,3,4,2019-10-22,"Cw","A",16,11.7332924297079,7.47389013040811,"Good",NA,NA,NA
"FID15",13,3,5,2019-10-22,"Cw","A",17,12.3259147629142,9.22374574001878,"Good",NA,NA,NA
"FID15",13,3,6,2019-10-22,"Cw","A",18,13.1338970875368,9.3648718520999,"Good",NA,NA,NA
"FID15",13,4,6,2019-10-22,"Cw","A",19,26.9432003982365,8.73241122160107,"Good",NA,NA,NA
"FID15",13,4,5,2019-10-22,"Cw","A",20,13.1742692692205,13.5316345449537,"Fair",NA,NA,NA
"FID15",13,4,4,2019-10-22,"Cw","A",21,15.4874225379899,6.37145042512566,"Good",NA,NA,NA
"FID15",13,4,3,2019-10-22,"Cw","A",22,22.8133998112753,14.0581501657143,"Moribund",NA,NA,NA
"FID15",13,4,2,2019-10-22,"Cw","A",23,18.0541429342702,16.6157345101237,"Good",NA,NA,NA
"FID15",13,4,1,2019-10-22,"Cw","A",24,15.1480653416365,15.4086406417191,"Good",NA,NA,NA
"FID15",13,5,1,2019-10-22,"Cw","A",25,22.0585239678621,5.3544804751873,"Good",NA,NA,NA
"FID15",13,5,2,2019-10-22,"Cw","A",26,22.8118449775502,8.174521218054,"Poor",NA,NA,NA
"FID15",13,5,3,2019-10-22,"Cw","A",27,21.1973075941205,9.87887886259705,"Good",NA,NA,NA
"FID15",13,5,4,2019-10-22,"Cw","A",28,14.6985570713878,10.1135775381699,"Good",NA,NA,NA
"FID15",13,5,5,2019-10-22,"Cw","A",29,15.305483606644,16.6747594503686,"Poor",NA,NA,NA
"FID15",13,5,6,2019-10-22,"Cw","A",30,15.6513846525922,8.95752446446568,"Good",NA,NA,NA
"FID15",13,6,6,2019-10-22,"Cw","A",31,28.6243631970137,11.7196955755353,"Good",NA,NA,NA
"FID15",13,6,5,2019-10-22,"Cw","A",32,15.9329919610173,11.2534059239551,"Good",NA,NA,NA
"FID15",13,6,4,2019-10-22,"Cw","A",33,NA,NA,"Missing",NA,NA,NA
"FID15",13,6,3,2019-10-22,"Cw","A",34,13.6847329884768,16.6918464684859,"Dead",NA,NA,NA
"FID15",13,6,2,2019-10-22,"Cw","A",35,22.4788014823571,8.30417069140822,"Good",NA,NA,NA
"FID15",13,6,1,2019-10-22,"Cw","A",36,28.5150886420161,13.8373653516173,"Fair",NA,NA,NA
"FID15",14,1,1,2019-10-22,"Cw","B",1,21.8928683083504,6.12997864093632,"Fair",NA,NA,NA
"FID15",14,1,2,2019-10-22,"Cw","B",2,16.4085877593607,5.17869199998677,"Good",NA,NA,NA
"FID15",14,1,3,2019-10-22,"Cw","B",3,20.9430540166795,14.9282389609143,"Good",NA,NA,NA
"FID15",14,1,4,2019-10-22,"Cw","B",4,22.1565474476665,11.9693174976856,"Good",NA,NA,NA
"FID15",14,1,5,2019-10-22,"Cw","B",5,18.1392590794712,9.25312948226929,"Good",NA,NA,NA
"FID15",14,1,6,2019-10-22,"Cw","B",6,21.4084330154583,5.51884084288031,"Fair",NA,NA,NA
"FID15",14,2,6,2019-10-22,"Cw","B",7,21.7484809597954,9.6866327021271,"Dead",NA,NA,NA
"FID15",14,2,5,2019-10-22,"Cw","B",8,10.7915220828727,6.63425955921412,"Good",NA,NA,NA
"FID15",14,2,4,2019-10-22,"Cw","B",9,18.7332753185183,16.5981051744893,"Good",NA,NA,NA
"FID15",14,2,3,2019-10-22,"Cw","B",10,24.1790883988142,7.65504090581089,"Poor",NA,NA,NA
"FID15",14,2,2,2019-10-22,"Cw","B",11,13.7896624254063,7.87863451242447,"Good",NA,NA,NA
"FID15",14,2,1,2019-10-22,"Cw","B",12,14.8536892374977,16.3603052422404,"Good",NA,NA,NA
"FID15",14,3,1,2019-10-22,"Cw","B",13,25.5793217383325,7.95012789685279,"Good",NA,NA,NA
"FID15",14,3,2,2019-10-22,"Cw","B",14,21.0341454250738,16.3480678591877,"Good",NA,NA,NA
"FID15",14,3,3,2019-10-22,"Cw","B",15,14.7674282966182,12.5922484770417,"Good",NA,NA,NA
"FID15",14,3,4,2019-10-22,"Cw","B",16,20.9833222348243,15.4012380521744,"Good",NA,NA,NA
"FID15",14,3,5,2019-10-22,"Cw","B",17,22.9876215290278,7.37198810651898,"Good",NA,NA,NA
"FID15",14,3,6,2019-10-22,"Cw","B",18,16.9690180243924,6.37581446301192,"Good",NA,NA,NA
"FID15",14,4,6,2019-10-22,"Cw","B",19,11.097884955816,11.6346648726612,"Good",NA,NA,NA
"FID15",14,4,5,2019-10-22,"Cw","B",20,10.4632417298853,13.5018620779738,"Good",NA,NA,NA
"FID15",14,4,4,2019-10-22,"Cw","B",21,10.3923893393949,13.7341129528359,"Good",NA,NA,NA
"FID15",14,4,3,2019-10-22,"Cw","B",22,NA,NA,"Missing",NA,NA,NA
"FID15",14,4,2,2019-10-22,"Cw","B",23,24.202213617973,15.8038101354614,"Good",NA,NA,NA
"FID15",14,4,1,2019-10-22,"Cw","B",24,14.3476613517851,15.5700872251764,"Good",NA,NA,NA
"FID15",14,5,1,2019-10-22,"Cw","B",25,19.3937188060954,9.32919556088746,"Good",NA,NA,NA
"FID15",14,5,2,2019-10-22,"Cw","B",26,26.504370700568,10.1854448700324,"Good",NA,NA,NA
"FID15",14,5,3,2019-10-22,"Cw","B",27,26.4300975902006,15.3434521947056,"Fair",NA,NA,NA
